time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
3/11/2018,6006,1423,218263,1180240,283,54623,494770,144,9395,1180482,1180464,1180449,1180432,490289,9344,1180240,54244,1180388,216408,1417,450810,7364,1180171,44465,238,1180320,182465,1100,1614542035,23166,76789227947,1.144413678,0.841043541,81434682985,,59847339640,71158432060,0.00422329,0.003439484,0.000032,2.60611E-05,3873.054927,3154.249701,0.931646132,1047.726504,119.2515594,769.986959,87.63942234,8.56053E-05,0.814408719,12947.27704,-10.11599691,0.776240497,8.83441E-05,0.001133395,0.630342053,0.776240497,0.006157091,99477391239,88127182962,6742648931,94288317628,94601851143,13493213230,96769786084,97541533541,99465240644,8733311490,82576297743,99477391239,94.29548337,96076469646,99871212513,99992400029,93157533388,99386932583,99970793607,89859694371,98134783392,99992400763,99992400763,99992400763,99992400724,99992400029,99970345510,98129683405,99383142612,99869357535,96070469756,99992400656,99992399314,99966118150,97918329564,99278179762,92691837254,99833167853,95732906447,78568167546,99713245718,98336734697,99992400763,99977957489,19685546581,917070,10.61423611,12713,95437502.46,77725134.1,7508.322247,6114.843101,338.67047,275.8161835,2.177774744,0.102517908,0.063781678,,
3/12/2018,7733,1422,218545,1181361,284,54687,495289,144,9396,1181603,1181585,1181570,1181553,490809,9345,1181361,54308,1181509,216688,1416,446950,7133,1181287,43514,236,1181441,179468,1071,1614542036,23266,73872704396,1.102367327,0.81025921,78341786876,,57582579597,71066862131,0.00421492,0.003302295,0.000022,1.72365E-05,3595.887615,2817.296806,0.931770061,830.6333334,115.2110091,610.5299859,84.68210088,8.56457E-05,0.783477435,12339.93568,-24.14857326,0.814408719,8.56053E-05,0.001134188,0.661586427,0.814408719,0.006164903,99477392643,88124112321,3672074358,94288234828,94600828544,13482476627,96769566507,97541314631,99464903145,8732646741,82571126852,99477392643,94.29540395,96073232371,99871092861,99992396433,93169922005,99386171346,99970772524,89868317275,98132153576,99992397167,99992397167,99992397167,99992397128,99992396433,99970324527,98127053588,99382381374,99869235883,96067232481,99992397060,99992395654,99965549143,97886799633,99264729679,92668968873,99828953663,95694419041,78558347898,99712842422,98335011419,99992397167,99977954623,19696061741,853134,9.874236111,14282,120380910.7,94315727.2,8459.13607,6627.542232,400,313.3909741,2.178158984,0.102479069,0.05876305,,
3/13/2018,8906,1420,219682,1183633,284,55245,496722,144,9491,1183875,1183857,1183842,1183825,492244,9437,1183633,54857,1183781,217829,1414,447712,7156,1183559,43798,236,1183713,179998,1066,1614542036,23225,73400848595,1.095710362,0.805366943,77838704458,,57212856248,71039489237,0.00551091,0.004289947,0.000022,1.71258E-05,5016.50005,3905.07574,0.931422377,310.7139567,115.1673308,228.3803805,84.65007204,8.49782E-05,0.778446268,12054.88435,-19.36995142,0.783477435,8.56457E-05,0.001124492,0.637094464,0.783477435,0.0061908,99479387623,88119639095,6127463862,94291477331,94603643126,13443978363,96771861957,97542974708,99466799806,8382395307,82556347912,99479387623,94.29865143,96038771118,99870951791,99992391417,93135151591,99383746685,99970746072,89818041310,98116648654,99992392151,99992392151,99992392150,99992392112,99992391417,99970298275,98111248669,99379866716,99869098814,96032771228,99992392044,99992390638,99965438421,97862832704,99258998388,92632158134,99828048399,95655748370,78459872725,99710427996,98314512351,99992392151,99977947603,19696123571,910286,10.53571759,22812,321814936.2,250515635.9,14108.59627,10982.78411,500,389.2231338,2.179124055,0.101840978,0.057721492,,
3/14/2018,8439,1419,220439,1185179,285,55622,497664,144,9551,1185421,1185403,1185388,1185371,493180,9495,1185179,55231,1185327,218591,1413,436235,6624,1185091,40996,228,1185259,171055,972,1614542036,23350,64898487171,0.97766971,0.718178846,68822174581,,50555550001,70394095120,0.00576679,0.003969132,0.00003,2.06482E-05,4878.461088,3357.718621,0.931231041,234.5763636,103.6887593,172.3156403,76.16792538,8.371E-05,0.688274142,10680.9608,-34.22563289,0.778446268,8.49782E-05,0.001128343,0.629610095,0.778446268,0.006206517,99479382744,88117246486,6621195417,94291624787,94603517220,13527629666,96771443237,97542891861,99466660633,8454213184,82513292664,99479382744,94.2988035,96014432291,99870848578,99992386538,93116014879,99382279242,99970727621,89726718196,98106272720,99992387272,99992387272,99992387272,99992387233,99992386538,99970279224,98100672737,99378369275,99869000601,96008432401,99992387165,99992385566,99963725471,97772849324,99214408612,92489898178,99814711944,95504343515,78391407808,99708801857,98301188940,99992387272,99977940988,19652541874,845958,9.791180556,21641,426267956.9,293389212.4,26249.42121,18066.79787,676.443,465.5782256,2.183097336,0.102201204,0.059011405,,
3/15/2018,11859,1420,221126,1186731,288,55889,498511,144,9596,1186973,1186955,1186940,1186923,494023,9538,1186731,55490,1186879,219279,1414,436667,6641,1186643,41130,229,1186811,171362,971,1614542037,22982,64641379879,0.974008644,0.715487265,68548778241,,50354561181,70377997859,0.00525413,0.003601916,0.000032,2.19373E-05,5646.00863,3870.564809,0.931402531,388.5482988,105.9086386,285.4198074,77.79836719,8.29089E-05,0.685540009,10837.30935,-30.46559317,0.688274142,8.371E-05,0.00112402,0.556316933,0.688274142,0.006225984,99479696805,88112820932,6342991953,94292643744,94603311083,13496404993,96771504417,97537993370,99466823014,8450675460,72724882542,99479696805,94.29982786,95998890585,99870734621,99992380892,93133157288,99380424765,99970705129,89754295574,98097837287,99992381626,99992381626,99992381626,99992381587,99992380892,99970256331,98092037304,99376434799,99868887644,95992890695,99992381519,99992379920,99963643132,97760947130,99210730088,92489423636,99814069446,95485908824,78389780232,99707427556,98290787528,99992381626,99977932132,19652306778,1074584,12.43731481,24540,257348653.8,176422798.6,10492.65041,7193.131663,573.9755,393.4831697,2.184316008,0.102199258,0.058399542,,
3/16/2018,8425,1430,221982,1188348,289,56261,499554,144,9648,1188590,1188572,1188557,1188540,495066,9590,1188348,55857,1188497,220134,1424,437495,6666,1188260,41339,229,1188428,171942,976,1614542037,23445,64480613160,0.974460903,0.71588305,68376884700,,50232751905,70168935969,0.00583853,0.003992509,0.00003,2.05146E-05,4651.029878,3180.471785,0.930830338,298.2383704,105.908525,219.099395,77.8051923,8.16317E-05,0.683820975,10721.89075,-39.5763102,0.685540009,8.29089E-05,0.001121691,0.55798737,0.685540009,0.006246487,99479692154,88110643197,6668100935,94294582255,94604166662,13416801313,96770272650,97537086558,99466816712,8781986943,72482657844,99479692154,94.3017709,95980038524,99870619975,99992376241,93075938098,99378483200,99970686595,89668630963,98087894310,99992376975,99992376975,99992376975,99992376937,99992376241,99970237798,98082094327,99374443235,99868771998,95974038634,99992376868,99992375269,99963592577,97747816110,99206753536,92411970996,99813576454,95458966341,78337189567,99705593760,98278242986,99992376975,99977926186,19658825795,796610,9.220023148,20091,335276701.2,229269240.6,16887.83332,11548.25465,568.8,388.9573705,2.186097742,0.102199023,0.051134376,,
3/17/2018,6655,1435,222534,1189709,288,56470,500222,144,9673,1189951,1189933,1189918,1189901,495732,9614,1189709,56056,1189858,220689,1429,427681,6225,1189609,39022,222,1189789,164502,922,1614542037,23467,59336479500,0.900681868,0.661680936,62921526668,,46224950387,69859879422,0.00466647,0.002936438,0.000035,2.20242E-05,3860.634917,2429.355713,0.930607608,522.6941909,97.68012881,383.9943867,71.76016456,7.98389E-05,0.62926326,10553.02633,-43.46153723,0.683820975,8.16317E-05,0.001131247,0.556583893,0.683820975,0.006260046,99479688293,88107834718,6551660798,94295159569,94603481449,13170425390,96770451703,97536880318,99466736349,8269100474,20452914451,99479688293,94.3023519,95968810693,99870520876,99992372380,93053663114,99377186812,99970666358,89655451723,98082072798,99992373115,99992373115,99992373114,99992373077,99992372380,99970217361,98076172820,99373046849,99868675899,95962810803,99992373007,99992371226,99961981635,97671544657,99167423861,92294189451,99801352360,95358014189,78303551854,99704519544,98271851852,99992373115,99977922549,19658745432,827313,9.575381944,15739,191301864.2,120379234.7,12166.4058,7655.872176,500.75,315.1035774,2.185805153,0.102344311,0.052549664,,
3/18/2018,8916,1435,222844,1191042,288,56600,500563,144,9685,1191284,1191266,1191251,1191234,496069,9625,1191042,56185,1191191,220996,1429,431124,6357,1190947,39761,225,1191122,167227,936,1614542038,23235,61335871147,0.929458427,0.682818551,65031058916,,47774501923,69966613941,0.00502986,0.003271221,0.000022,1.43079E-05,4366.665469,2839.905514,0.930559533,411.1238617,101.777708,302.0285699,74.77010813,7.94186E-05,0.65036022,9394.607587,-41.62987986,0.62926326,7.98389E-05,0.001142318,0.51155668,0.62926326,0.006265468,99479778224,88119786219,5637043549,94310613228,94618216686,13184691175,96769481105,97536747443,99466512811,8254924164,20382408468,99479778224,94.31781086,95964601618,99870470723,99992368014,93048851986,99376668478,99970638586,89633769199,98078920258,99992368748,99992368748,99992368748,99992368710,99992368014,99970189189,98072920280,99372518516,99868622746,95958601728,99992368641,99992366937,99962438235,97687610835,99176673870,92324890946,99805102035,95375743692,78275171068,99704148101,98268843220,99992368748,99977917435,19658416316,868148,10.04800926,21553,243217137.4,158178750.9,11433.15832,7435.671361,908.995012,591.1741958,2.184659058,0.102280606,0.053287448,,
3/19/2018,9405,1435,223317,1192236,287,56836,501165,144,9721,1192478,1192460,1192445,1192428,496672,9659,1192236,56416,1192385,221470,1429,442744,6837,1192154,42637,234,1192316,175978,1007,1614542038,23383,67026008899,1.012159454,0.743658574,71062512163,,52211384530,70208811356,0.00561286,0.003988944,0.000022,1.56349E-05,4409.33062,3133.620381,0.930412773,283.865697,111.5687959,208.5631454,81.97235262,8.32468E-05,0.710679387,10463.71439,-39.76005492,0.65036022,7.94186E-05,0.001208261,0.530095135,0.65036022,0.00627592,99480057762,88117994111,6285388777,94312583358,94609603338,13694650887,96768894029,97536830851,99466566974,7982219495,20359311617,99480057762,94.3197853,95945399912,99870380462,99992363604,93034172943,99375687427,99970615483,89673277188,98072479559,99992364339,99992364339,99992364338,99992364301,99992363604,99970166186,98066279587,99371487465,99868533485,95939400022,99992364231,99992362719,99964045124,97747244750,99214958015,92460297108,99817250318,95461274326,78267831946,99703149293,98260796422,99992364339,99977912197,19666746878,785576,9.092314815,20076,352252369.4,250338497.8,17555.27481,12476.17194,739.1816005,525.3211265,2.185914878,0.102446132,0.055100133,,
3/20/2018,7213,1432,223856,1193407,288,57004,501817,144,9750,1193649,1193631,1193616,1193599,497319,9689,1193407,56587,1193556,222006,1426,441778,6804,1193322,42332,232,1193487,175102,995,1614542038,23439,65841808342,0.998022666,0.733356818,69807303560,,51295089540,69945609412,0.00552873,0.003859752,0.000022,1.53588E-05,4256.731702,2971.736659,0.930235544,199.0600301,109.7595721,146.2712574,80.65240732,7.84804E-05,0.698126372,9977.160387,-35.09274587,0.710679387,8.32468E-05,0.00129182,0.57628318,0.710679387,0.006291094,99480058504,88118588760,7497803335,94312163233,94608193061,13946878654,96765007761,97536315661,99466514797,9205829743,20334278014,99480058504,94.31936916,95929984500,99870280261,99992359348,93016447471,99374235964,99970597975,89629094758,98066910387,99992360082,99992360082,99992360081,99992360044,99992359348,99970148178,98060810410,99370066002,99868430284,95923984609,99992359975,99992358420,99963797373,97732910970,99206865632,92399928336,99815157661,95432819531,78262397589,99702047644,98253830092,99992360082,99977907406,19675249091,769929,8.911215278,18352,502322641.2,350684683,27407.79114,19134.10179,709.9789905,495.6550568,2.188896451,0.102331302,0.053224338,,
3/21/2018,6975,1433,224127,1194589,288,57107,502213,144,9755,1194831,1194813,1194798,1194781,497710,9695,1194589,56688,1194738,222277,1427,439092,6701,1194500,41694,229,1194669,173084,978,1614542039,23828,63821402484,0.971141738,0.713996259,67664669029,,49747960231,69675379411,0.00649188,0.004393045,0.000015,1.01505E-05,4175.051431,2825.250697,0.930165625,320.0529989,107.7661158,235.3072008,79.23107465,7.62083E-05,0.676698418,9792.714357,-38.9102284,0.698126372,7.84804E-05,0.001256444,0.572055509,0.698126372,0.006298788,99480099412,88117415693,7587691133,94312918147,94608367031,14189488007,96754837427,97536111142,99466166626,9646737232,20310554375,99480099412,94.32012807,95924368614,99870188147,99992355173,93009452201,99373494195,99970578023,89635410244,98063290587,99992355907,99992355907,99992355906,99992355869,99992355173,99970127726,98057290610,99369304234,99868338170,95918368724,99992355800,99992354186,99963329101,97713537649,99195457205,92352129718,99811738887,95401889204,78273974781,99701576503,98250922844,99992355907,99977902852,19715588226,643119,7.443506944,19371,312424368,211417075.5,16179.03655,10948.32844,690.37,467.1722867,2.190360347,0.102372396,0.052649832,,
3/22/2018,7534,1433,224519,1195587,292,57229,502723,145,9773,1195829,1195811,1195796,1195779,498220,9713,1195587,56808,1195736,222667,1427,433488,6426,1195492,40270,227,1195667,168882,938,1614542039,24076,61473164943,0.933569048,0.685988293,65174788813,,47890557407,69812499605,0.00665781,0.004339545,0.00002,1.3036E-05,3918.219939,2553.886892,0.930243711,29.64843018,101.2975826,21.78572226,74.43365421,7.48276E-05,0.651797738,8922.660986,-36.45868186,0.676698418,7.62083E-05,0.001214031,0.548737614,0.676698418,0.006310889,99480095493,88112350888,5637332970,94313253004,94608485869,14129733998,96754821486,97535723872,99466146434,7887817207,20255358054,99480095493,94.32046664,95915748296,99870102030,99992351254,93017256576,99372331300,99970562879,89557919896,98059018159,99992351989,99992351989,99992351988,99992351951,99992351254,99970112582,98053018181,99368121339,99868250053,95909748405,99992351881,99992350178,99962394283,97665432403,99171112258,92274686212,99804746214,95333397623,77738921544,99700765712,98246173606,99992351989,99977899049,19674453053,588515,6.811516204,15971,3372601901,2198254289,211259.4005,137698.3993,672.874983,438.5783917,2.221231373,0.102407945,0.051572139,,
3/23/2018,7227,1437,224831,1196542,291,57365,503140,146,9811,1196784,1196766,1196751,1196734,498634,9751,1196542,56942,1196691,222981,1431,430926,6329,1196442,39692,225,1196622,166796,929,1614542039,23894,59594534591,0.91143368,0.67003649,63182771476,,46448538525,69322401462,0.00763925,0.004827059,0.000028,1.76925E-05,4943.579459,3123.72957,0.929867966,200.26028,98.24553752,147.2204703,72.22477786,7.20354E-05,0.631876072,6146.529118,-33.58551673,0.651797738,7.48276E-05,0.001209016,0.529612045,0.651797738,0.006318529,99480090544,88157809096,7813090437,94313643507,94608439221,14110126747,96749684436,97535507491,99466141235,10392937252,20252131057,99480090544,94.32086184,95904556478,99870036580,99992346311,92979680400,99371607238,99970544613,89517245146,98056235394,99992347045,99992347045,99992347045,99992347007,99992346311,99970094016,98050235416,99367377278,99868186602,95898556588,99992346938,99992345158,99961913334,97642415527,99159388761,92220727055,99800957141,95302468054,77506980906,99700176608,98241197434,99992347045,99977892257,19708821989,647129,7.489918981,17028,499311930.6,315503261.4,29335.81903,18536.6021,905.8232275,572.3680229,2.219021669,0.102435354,0.050412537,,
3/24/2018,5221,1440,224994,1197400,292,57453,503362,146,9819,1197646,1197628,1197613,1197592,498850,9759,1197400,57026,1197549,223141,1434,431178,6334,1197300,39761,227,1197480,166990,930,1614542039,23869,59648872977,0.912320516,0.670688313,63239610360,,46490314341,69317316952,0.0065339,0.004132329,0.000038,2.40329E-05,4511.284164,2853.137006,0.929907208,507.9658938,98.50165665,373.4288359,72.41304863,7.34462E-05,0.632444533,5757.866211,-29.39675304,0.631876072,7.20354E-05,0.00117538,0.51158772,0.631876072,0.006320553,99482004033,88105335400,6860176174,94314789489,94609271371,14097083884,96750794279,97536381522,99468041622,9888030668,20228579407,99482004033,94.32201217,95904088869,99869999838,99992341800,92983600019,99371416330,99970523467,89511503399,98054162653,99992342534,99992342534,99992342533,99992342496,99992341800,99970072270,98048162675,99367146370,99868146861,95898088979,99992342426,99992340647,99961897887,97639949433,99159075918,92231376572,99800982095,95299479828,77494934998,99699970776,98239215449,99992342534,99977886726,19708804076,690443,7.991238426,14893,196848536,124495780.4,13223.27428,8362.987527,712.76774,450.7860603,2.208934819,0.102399907,0.049693762,,
3/25/2018,4975,1444,225247,1198156,291,57535,503723,146,9841,1198405,1198387,1198372,1198349,499207,9779,1198156,57105,1198306,223390,1437,431681,6348,1198056,39871,226,1198236,167313,929,1614542040,23957,59744846323,0.913924284,0.671863451,63342553833,,46565724946,69308316809,0.00565691,0.003583506,0.00003,1.90042E-05,3608.274238,2285.748164,0.929793164,903.2667043,98.9561201,664.0286247,72.74672698,7.50507E-05,0.633474069,6998.134287,-32.83081688,0.632444533,7.34462E-05,0.001204467,0.512656682,0.632444533,0.006328627,99482000424,88092141424,2666287180,94313010150,94608779183,14079984827,96750463572,97535709635,99467616183,9887683523,20209298437,99482000424,94.32023609,95900553296,99869927736,99992338190,92972193219,99370642529,99970510279,89511581057,98051577470,99992338926,99992338925,99992338925,99992338887,99992338190,99970058682,98045377496,99366342569,99868070759,95893553407,99992338817,99992337037,99961908134,97636652625,99158776971,92216122339,99801031999,95290241401,77491557695,99699482877,98235590616,99992338926,99977883826,19708359682,637852,7.382546296,11978,110700791.3,70126080.74,9245.659353,5856.885453,558.013467,353.4870616,2.207213705,0.102378987,0.048325861,,
3/26/2018,6514,1443,225546,1199140,289,57643,503981,146,9863,1199386,1199368,1199353,1199332,499467,9802,1199140,57208,1199289,223690,1436,425964,6034,1199026,38342,226,1199220,162799,898,1614542040,23976,55903947429,0.857982656,0.630742327,59270134516,,43572189137,69080807252,0.00616619,0.003654989,0.000023,1.36332E-05,3843.204396,2278.047026,0.929451433,214.8286649,92.6054681,157.930386,68.07851887,7.25411E-05,0.592746779,6107.290339,-34.34898511,0.633474069,7.50507E-05,0.001213034,0.51488407,0.633474069,0.006336753,99481996581,88093582609,4612104478,94313371978,94608222571,14099174422,96749397373,97535552852,99467457337,10317820672,20182338545,99481996581,94.32060157,95890648246,99869912094,99992334348,92938019112,99369862960,99970489990,89457525794,98048938788,99992335082,99992335082,99992335082,99992335044,99992334348,99970038593,98042838813,99365513001,99868056117,95883648356,99992334975,99992332966,99960912066,97579905901,99131522469,92204697164,99793184856,95230081590,77486774973,99698979527,98232033405,99992335082,99977880241,19708808428,623271,7.213784722,16545,465451550,275894906.9,28246.42038,16742.97469,722.550644,428.2895667,2.210392192,0.102290993,0.048996149,,
